,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
35,0.17829243342081705,0.015458630115095984,0.030413150787353516,0.0018702991987259903,0.03657417578566394,76,51,2,"{'tree__ccp_alpha': 0.03657417578566394, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 51, 'tree__min_samples_split': 2}",0.7886505190311419,0.7922491349480969,0.7934948096885813,0.7914648212226068,0.002053963486925203,31,False
42,0.13764731089274088,0.002424476904017249,0.02941616376241048,0.0012027105720714773,0,94,30,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 94, 'tree__ccp_alpha': 0}",0.9464359861591696,0.951280276816609,0.9492041522491349,0.9489734717416378,0.0019843887582566442,31,True
45,0.1262657642364502,0.00533762165709817,0.029827992121378582,0.0016014714722603798,0.03178355702286136,15,66,2,"{'tree__ccp_alpha': 0.03178355702286136, 'tree__max_depth': 15, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 2}",0.7886505190311419,0.7922491349480969,0.7934948096885813,0.7914648212226068,0.002053963486925203,31,False
31,0.14705260594685873,0.0041862261051979445,0.03256924947102865,0.0007778809272271356,0,66,30,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 66, 'tree__ccp_alpha': 0}",0.9464359861591696,0.951280276816609,0.9492041522491349,0.9489734717416378,0.0019843887582566442,31,True
25,0.14831884702046713,0.00979796350009294,0.039148569107055664,0.0067386271756043935,0,86,25,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 25, 'tree__max_depth': 86, 'tree__ccp_alpha': 0}",0.9396539792387544,0.9468512110726643,0.9436678200692041,0.9433910034602077,0.002944770177113318,33,True
45,0.13124235471089682,0.004057742625763517,0.031915505727132164,0.002134451747692887,0,70,25,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 25, 'tree__max_depth': 70, 'tree__ccp_alpha': 0}",0.9396539792387544,0.9468512110726643,0.9436678200692041,0.9433910034602077,0.002944770177113318,33,True
49,0.13226517041524252,0.0005980481656015721,0.03221265474955241,0.0023051882697603383,0,59,25,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 25, 'tree__max_depth': 59, 'tree__ccp_alpha': 0}",0.9396539792387544,0.9468512110726643,0.9436678200692041,0.9433910034602077,0.002944770177113318,33,True
18,0.21506611506144205,0.005542809768832807,0.031418402989705406,0.002210243843477314,0.04765139021569812,49,96,9,"{'tree__ccp_alpha': 0.04765139021569812, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 9}",0.7519723183391004,0.7555709342560554,0.7554325259515571,0.754325259515571,0.0016647398895195834,34,False
27,0.14505974451700845,0.01380173490159282,0.03447572390238444,0.008617119538464346,0.07641189159174949,55,21,6,"{'tree__ccp_alpha': 0.07641189159174949, 'tree__max_depth': 55, 'tree__max_leaf_nodes': 21, 'tree__min_samples_split': 6}",0.715432525951557,0.7191695501730104,0.7183391003460208,0.7176470588235294,0.0016021919588637408,35,False
20,0.07118447621663411,0.000394389028782215,0.029450416564941406,0.0011573369437436467,0.003949917200820998,72,4,9,"{'tree__ccp_alpha': 0.003949917200820998, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 4, 'tree__min_samples_split': 9}",0.715432525951557,0.7191695501730104,0.7183391003460208,0.7176470588235294,0.0016021919588637408,35,False
